8107
12116	0	1675
6177	0	233
389	0	674
1409	0	1799
1606	1	708
11520	0	25
398	1	382
8414	0	1232
3321	1	477
4805	1	565
1935	0	2522
10643	0	5493
8527	0	2164
14636	0	7307
492	1	557
5715	0	4102
256	1	380
1449	1	571
17120	0	7883
2858	0	3148
89	1	358
8505	1	466
14886	0	4922
2521	1	3223
2845	0	880
7364	0	4796
1353	1	593
310	1	901
14636	0	7305
6096	0	4295
3533	1	429
6532	0	20
741	1	527
1105	0	1890
9231	0	5193
10621	0	3539
2108	1	286
3322	1	814
211	1	111
3342	0	2228
8560	0	2629
1813	0	1488
17120	0	7879
1856	1	429
830	1	413
10391	0	2068
482	1	1260
4163	1	1006
1523	1	894
6214	0	994
164	0	24
4705	1	287
2888	1	829
1643	0	254
1652	1	522
17338	0	6120
12825	0	616
187	0	615
1299	1	115
211	1	95
7589	0	1256
1812	1	114
11163	0	1193
1785	1	574
2272	1	694
4969	1	401
12671	0	1094
2595	0	2117
8543	0	3404
10330	0	5317
13299	0	385
892	0	1514
5444	0	946
2080	1	539
2876	0	791
11443	0	5821
1057	0	331
5148	1	547
1815	0	718
256	1	516
4374	0	3782
1093	1	706
351	1	118
4870	0	3284
3308	1	60
1302	1	117
3818	0	3545
7400	0	1124
3072	1	61
1494	1	571
15741	0	934
4655	1	1902
6860	0	984
3272	5	617
13323	0	6440
830	1	392
11025	0	254
7615	0	3361
14526	0	383
6527	1	107
8740	0	196
9921	0	3307
130	1	454
17686	0	8267
1034	0	1509
3197	3	615
12254	0	1654
12570	0	2368
14925	0	1620
13583	0	2804
1059	1	821
492	1	108
8503	0	3897
1322	1	603
4830	0	3203
3282	1	72
1971	1	1028
10524	0	4089
8503	0	2750
2472	0	1067
4049	0	2370
2221	1	873
8453	0	5040
473	1	873
3691	0	2005
13047	0	5247
259	0	252
3533	1	325
2058	1	2648
10402	0	1556
4805	1	435
202	1	711
11432	0	3498
2725	1	1550
8560	0	1592
728	0	1517
200	1	420
9344	0	794
5619	1	710
348	0	952
1088	1	699
186	1	446
1780	1	569
1120	1	355
17886	0	3340
11444	0	394
2526	1	401
425	1	364
8505	1	97
2021	1	439
8807	0	2435
4890	0	1815
5148	1	824
6588	0	4499
11691	0	1541
11023	0	5566
422	0	1172
7783	3	29
4142	0	3010
3738	0	3505
1606	1	67
2080	1	539
3322	1	1628
787	1	88
14568	0	2086
1353	1	388
12955	0	386
5945	0	4274
11563	0	21
3691	0	600
6098	0	1449
12652	0	1678
16991	0	3933
2251	0	2369
7714	0	266
1494	1	433
3081	0	1499
11543	0	1550
5143	0	3264
5219	0	2371
11619	0	1137
2108	1	454
17155	0	7903
3204	0	1811
12516	0	1746
3480	1	78
10306	0	1131
1299	1	99
2079	1	825
3321	1	71
3734	1	66
8225	0	1455
1933	5	1063
10976	0	3177
1977	1	120
6311	0	4306
7639	0	3319
1188	0	1983
5964	0	960
6059	0	1079
11507	0	1608
5541	1	91
2677	1	589
15467	0	4349
5329	0	398
7538	0	715
15490	0	6031
3019	0	1554
1553	1	75
1293	0	103
9843	0	5209
14274	0	888
3907	1	542
16733	0	7656
1475	1	360
2267	1	669
257	1	850
5785	0	1264
723	1	627
16721	0	5573
2525	0	3736
2338	1	1225
5619	1	724
10330	0	5312
3664	0	3433
257	1	359
30	1	110
2677	1	624
364	1	476
2057	1	1301
2221	1	873
349	1	417
113	1	439
4865	0	1632
2999	0	2277
1512	0	1534
13056	0	3328
1973	0	2580
4037	1	481
4705	1	458
256	1	593
2219	1	403
9261	0	3206
310	1	823
129	1	529
5619	1	391
1120	1	355
9965	0	952
2600	0	242
2043	0	1555
1126	1	1901
4705	1	710
12690	0	5873
7711	0	3549
1169	0	1966
14064	0	3562
1972	1	409
8299	0	4501
5830	0	248
12653	0	1849
386	0	1076
4258	0	3301
363	1	110
3308	1	77
3195	0	962
104	1	284
9898	0	3315
1780	1	71
6486	0	4444
2325	0	1929
14064	0	6721
3854	0	3562
3894	0	1249
741	1	528
8520	0	1820
256	1	745
6706	0	3719
2521	1	3236
5558	0	215
11814	0	1452
2021	1	533
1812	1	114
12391	0	5123
2608	1	494
4303	0	717
5961	0	2622
3816	1	841
6984	0	480
14296	0	235
2272	1	807
561	1	93
15840	0	6108
739	1	324
2279	1	738
5039	0	3923
741	1	803
3734	1	66
1781	1	55
2108	1	587
2472	0	735
364	1	476
16721	0	6458
388	1	1126
5148	1	2456
11879	0	4723
7387	0	2213
1322	1	468
2021	1	390
16091	0	7360
11033	0	4149
129	1	525
14568	0	1052
12292	0	1800
5659	0	1775
3404	1	551
1494	1	627
723	1	80
3400	0	2396
562	1	562
13693	0	6593
8565	0	693
2021	1	566
2677	1	57
16721	0	4604
8601	0	979
4194	0	1306
6252	1	504
1119	1	425
1327	1	93
5098	0	17
211	1	110
2222	0	2291
3705	0	792
1937	1	483
1856	1	450
1352	1	440
12198	0	2245
4349	0	883
1343	1	851
2332	0	1776
10013	0	1809
13043	4	1215
12222	0	2619
2715	1	709
12463	0	3969
1126	1	1904
10084	0	1671
363	1	93
1625	1	303
12644	0	1243
482	1	1260
6698	0	186
1301	1	661
7439	0	2478
1312	1	701
3480	1	487
1449	1	667
2863	1	2062
1643	0	796
12006	3	1670
3579	0	875
894	1	55
10125	0	1706
129	1	530
12198	0	1392
3627	0	242
1703	0	1312
17977	0	8022
7589	0	256
2108	1	278
7835	0	3604
4906	0	1684
515	1	58
10467	0	5386
3921	1	622
1785	1	1008
893	1	849
7196	0	2153
1812	1	120
2606	1	85
2852	1	353
1248	0	987
11795	0	860
2796	0	876
5675	0	1214
14272	0	24
2222	0	2515
6789	0	4617
4276	0	622
4883	0	2746
787	1	668
1322	1	298
9230	6	1646
3222	0	3300
186	1	461
3308	1	897
1704	0	1406
10294	0	2478
17953	0	3708
2983	0	232
2079	1	825
13267	0	2501
6260	0	1489
1494	1	429
3701	1	587
2108	1	551
1527	1	564
867	0	510
4367	1	497
1126	1	1026
3197	3	649
8239	0	2750
549	1	1345
8917	0	1523
4044	0	3620
15843	0	3064
256	1	366
2468	1	779
211	1	110
1093	1	727
11025	0	1554
3986	0	251
2526	1	722
6310	0	1990
3734	1	1629
6890	0	588
7007	0	2370
13332	0	4880
4346	0	2512
8496	0	5064
2715	1	396
14272	0	614
3906	1	458
723	1	625
2526	1	403
16720	0	5186
2025	1	504
2602	0	2352
10293	0	2278
1644	0	1676
1352	1	1028
10630	0	5488
15555	0	7170
659	1	361
2619	1	452
5609	1	418
5928	0	52
7176	0	677
7406	0	498
4005	0	1946
3189	3	3184
3794	11	1681
10327	0	2302
8453	0	2445
1785	1	1013
6034	0	2216
11532	0	3402
1299	1	487
2863	1	2062
6892	0	4690
387	0	698
3482	0	2070
7887	0	100
17542	0	4631
6059	0	2514
2698	0	1486
1299	1	115
5375	0	202
933	1	898
933	1	1629
3387	0	811
739	1	324
3636	0	859
4386	0	1552
3923	0	1625
200	1	350
11033	0	4172
933	1	536
11933	0	3547
5039	0	3906
3907	1	525
4367	1	497
14588	0	382
4041	0	249
10027	0	5258
1542	0	2275
8740	0	888
2025	1	495
7412	0	1554
10780	0	888
7052	0	586
3906	1	450
211	1	571
2223	0	248
549	1	1345
17994	0	8437
11116	0	235
11566	0	37
1806	0	865
353	1	299
2026	0	2120
3308	1	485
3816	1	87
3279	0	2501
3020	0	600
10525	0	1301
1513	1	69
4541	1	476
13693	0	6589
2725	1	538
3816	1	699
130	1	487
4632	0	265
5609	1	977
7176	0	2026
131	1	565
5062	0	2238
1301	1	110
11236	5	653
3701	1	472
561	1	95
189	1	405
1357	1	279
5353	0	400
3629	0	2405
17574	12	8204
1606	1	553
8473	0	241
4482	0	3797
15138	0	5541
2414	0	2454
6984	0	589
2472	0	542
14719	0	6834
2173	1	848
104	1	288
15421	0	6996
1856	1	469
885	1	1222
13874	0	1517
3321	1	71
10277	0	2620
3310	0	1114
3128	1	113
2325	0	646
12374	0	3278
481	1	73
7949	0	2831
2080	1	539
1119	1	570
2338	1	481
9078	0	1206
6040	0	1461
2725	1	821
4805	1	495
561	1	78
4624	1	55
1322	1	75
7202	0	465
2781	1	404
2781	1	423
6125	5	978
12705	0	4409
2888	1	2039
1093	1	529
6527	1	93
4632	0	2501
2145	1	63
12918	0	1358
2081	1	127
11263	0	3081
5282	0	800
2782	0	3082
2292	0	2635
10245	0	5297
4831	0	1451
885	1	1600
4343	0	3023
867	0	1571
2084	1	696
2347	1	2569
1056	0	232
1676	1	295
385	1	396
5998	0	2049
13656	0	2691
4482	0	3801
1806	0	42
12851	0	647
385	1	390
3291	0	2317
9230	0	5186
1120	1	395
893	1	701
13800	0	264
549	1	1345
10245	0	5301
6005	0	855
5283	0	2378
2279	1	1627
11269	0	5678
5656	5	2243
4387	0	1524
6928	0	1619
3480	1	573
3404	1	573
2387	0	2431
361	1	1033
12169	0	258
5380	0	1922
1977	1	707
351	1	542
10509	0	1677
2079	1	825
2678	0	715
2124	1	669
3128	1	425
5320	0	1488
4605	0	1317
3705	0	855
113	1	492
6376	0	879
6948	0	719
2795	1	110
2266	1	525
4367	1	345
2661	0	856
2978	1	102
164	0	613
3627	0	635
2981	0	190
6310	0	1346
386	0	1071
830	1	358
933	1	898
1279	0	2031
14074	0	6738
42	2	264
353	1	997
1513	1	693
388	1	1125
10332	0	1494
2971	0	251
6788	0	1324
6968	0	2068
6813	0	911
8453	0	3596
15122	0	3254
1937	1	709
43	1	339
13972	0	1595
2079	1	825
6252	1	557
6582	0	4485
2521	1	3046
1449	1	552
13656	0	6572
5735	0	6
1353	1	697
186	1	288
1785	1	326
5142	0	22
423	0	1205
5573	0	1727
424	1	102
11414	12	5392
13310	7	1672
4705	1	287
6070	5	1389
2825	1	73
8659	12	1066
659	1	706
2776	1	404
1059	1	821
885	1	523
2721	1	874
1299	1	116
1234	1	900
2173	1	424
2606	1	117
15497	0	220
4037	1	57
1059	1	550
11077	0	5637
603	0	1427
810	5	2213
11631	0	3776
5964	0	1951
5619	1	670
1234	1	851
2058	1	1025
2145	1	354
5282	0	2240
9898	0	365
2219	1	825
12292	0	1213
3333	0	244
8505	1	562
2888	1	549
5436	4	618
830	1	401
8917	0	241
2888	1	2252
1120	1	395
17160	0	7937
1385	1	88
12099	0	3448
223	1	123
3128	1	115
10597	0	899
5283	0	3602
211	1	110
2251	0	262
787	1	823
17101	0	5118
1168	0	994
3907	1	803
17368	0	8073
563	1	436
1070	1	1018
2021	1	461
2608	1	490
2715	1	725
1059	1	392
4760	0	3388
1302	1	483
1606	1	77
3000	1	1346
2173	1	573
310	1	563
2606	1	98
11551	0	1252
1139	1	1910
14526	0	56
11452	0	365
2279	1	764
7400	0	3605
8843	0	1120
11283	0	1773
12750	0	1668
830	1	61
17457	0	8115
5619	1	60
1145	0	1496
2279	1	531
3128	1	115
5361	0	1737
1186	1	704
4364	0	616
17252	0	4645
6398	0	2242
8738	0	962
5218	3	982
2606	1	108
12421	0	3309
2145	1	276
5573	0	340
13286	0	1500
5269	0	3964
13245	0	6421
9359	0	985
2677	1	588
2863	1	1260
1732	1	91
13425	0	505
12698	0	715
14285	0	3010
15555	0	4592
4250	0	1338
7938	0	2923
15952	0	7340
2700	1	379
1093	1	816
8754	0	1037
14664	0	569
1438	0	1932
2044	1	475
8808	0	5129
3072	1	350
2079	1	825
8163	0	1493
1624	0	220
893	1	406
10996	0	264
1292	0	1335
15497	0	306
2767	0	3038
2866	1	499
549	1	1345
12918	0	2273
2338	1	589
1167	0	867
223	1	627
7723	0	1738
12254	0	1646
12044	0	3781
11116	0	1736
2359	1	1221
4803	0	2476
3893	0	116
723	1	425
1083	1	436
2863	1	1034
260	1	110
1299	1	106
2715	1	70
2602	0	1247
2375	0	1248
13015	0	263
563	1	436
13465	0	1230
2929	0	257
2606	1	564
12271	0	2755
2677	1	553
1313	1	69
1937	1	661
5281	0	1485
17359	0	8050
3204	0	2721
17327	0	2740
1093	1	60
516	1	519
385	1	65
12895	0	2113
549	1	476
10467	0	5392
1755	1	727
787	1	79
1971	1	320
2619	1	470
2601	0	899
3906	1	627
5998	0	1471
17685	8	3306
2595	0	1092
12508	0	6226
3692	0	2000
8505	1	124
3533	1	111
8602	0	1758
4624	1	362
3321	1	71
17886	0	4580
130	1	497
2607	0	1662
8229	0	927
473	1	702
12879	0	941
11934	0	2316
4163	1	429
483	0	1263
1313	1	68
1081	1	324
3193	6	1473
14490	0	257
1323	1	728
12463	0	193
562	1	469
1625	1	464
2470	1	389
6034	0	2317
1322	1	452
11086	0	5153
10471	0	1213
982	1	374
2608	1	564
9004	0	1756
1119	1	101
4387	0	923
7373	0	3227
5039	0	3914
2267	1	88
423	0	1210
4655	1	1025
1105	0	1879
4789	0	865
11163	0	2233
7559	0	870
7785	0	1219
6740	0	678
2776	1	624
3129	0	1634
15421	0	6982
1595	6	3079
12423	0	4893
1083	1	449
2532	0	255
1652	1	837
11563	0	799
10610	0	5478
1126	1	1024
