4614
16761	17347	0
16787	14554	0
15293	11002	2
15675	2056	0
2029	951	2
7927	96	0
7022	7025	0
5969	1051	0
5933	499	2
8256	582	0
8440	5215	0
12642	82	0
11882	2916	2
1646	736	0
3572	2422	0
3843	102	0
1235	1239	0
2388	2405	1
3701	6210	12
12424	2844	0
7415	1304	0
8995	6852	0
16082	7399	0
3459	545	0
1155	3941	1
2065	33	0
12017	2988	6
15471	1583	11
13301	307	0
8498	67	0
15430	1776	0
10880	7191	0
10227	10228	0
12943	135	2
6845	3626	0
18108	18114	1
15483	15484	0
2627	2629	0
1423	1426	0
3688	2201	2
2942	2946	2
5376	5378	0
5543	5546	2
17006	13541	0
7037	7038	3
11620	703	0
15163	403	0
4001	292	0
2964	240	0
11237	299	2
1366	566	0
15751	2314	0
8887	1776	0
5119	4281	1
8311	3590	2
1109	1114	9
9146	519	0
15581	511	0
14459	1125	0
13946	395	0
14617	5032	0
1978	19	0
10413	985	0
11059	3250	0
15696	6145	0
13428	12881	0
3185	3188	0
11728	1772	0
133	147	1
10238	1761	0
4432	1199	1
7243	7244	0
9109	9113	0
12244	721	0
1693	1696	2
15223	1384	10
9321	391	0
2940	1242	0
1771	1776	0
4368	4371	0
9005	1281	0
14286	2652	0
577	578	0
5652	5655	0
7210	4973	0
11439	171	0
6348	6349	3
13200	751	0
12923	1916	0
5205	1616	0
5150	5151	0
14109	249	0
10575	2649	0
16983	16985	0
2347	5305	12
9958	1198	1
11519	1871	0
7634	3635	3
2463	229	0
4191	217	0
8127	442	0
14482	1092	1
5667	5671	0
5358	26	0
11889	11896	1
13214	1054	0
8797	15878	1
12181	985	0
7125	1967	0
3428	3263	0
7749	932	0
10267	1052	0
13988	8577	1
7230	7234	1
10560	101	0
11276	11278	0
13707	13708	0
17446	17450	1
8573	8587	1
16654	593	0
15229	16818	5
2865	4208	1
16438	16445	3
8522	5485	0
2637	2649	0
6035	6037	0
13078	733	0
12377	7321	0
10833	374	0
8420	17538	9
5297	5299	1
5999	759	0
400	404	0
4732	641	2
17434	17435	0
14180	1574	11
639	645	2
10558	4040	0
16428	16429	3
5601	1405	0
7709	3673	0
10877	306	0
3634	2667	1
904	96	0
10978	1743	0
6126	1832	0
6945	4422	0
13307	1604	6
11989	1251	0
298	5299	1
3707	3711	0
5849	938	0
6218	3251	0
15717	14622	0
4767	4770	0
12268	9838	0
13953	13960	0
16229	10588	0
5307	332	0
8403	1763	0
16979	3406	0
14376	414	0
1994	1997	2
4199	2351	1
17675	416	0
4544	4547	2
5476	2791	0
1397	1251	0
16761	16762	1
8644	1869	0
14447	3442	0
7100	315	2
14494	1657	0
4274	2794	0
10025	925	0
11878	8212	0
14784	9243	3
6575	251	0
8381	2185	2
3115	232	0
14627	5910	0
1955	1958	0
6228	3590	2
17746	17749	0
6578	6579	0
666	679	1
14301	2226	1
8167	2653	0
7305	7310	0
16905	16906	0
6382	123	0
8307	71	0
7379	7380	2
4057	3699	0
9127	1384	10
6127	6129	0
5584	5585	0
4550	5	0
8867	1864	0
15305	4910	0
14710	4553	0
15495	246	0
13295	898	0
11612	8198	6
5643	706	0
14810	14811	0
9961	6915	0
9237	2424	0
8313	6750	0
14571	1763	0
12944	1726	0
2074	5404	6
4716	957	1
6131	1770	1
1777	1308	0
17009	4696	3
8291	8294	1
1488	1492	1
12533	2209	0
9941	2997	0
1994	1995	2
3987	3990	1
14693	14694	0
12762	1473	6
12493	10	0
7312	2189	2
11941	11943	0
15756	3559	11
15742	1490	1
10218	305	0
13246	489	0
9837	5497	0
7970	243	0
3467	1602	6
8037	4170	1
10841	5711	3
6461	1601	6
4818	235	0
13916	924	0
14463	14467	3
6874	6076	0
12261	11339	0
9970	9975	0
13951	3087	0
5520	241	0
2109	248	0
13720	1346	0
12152	3593	0
13640	3372	0
14371	14373	3
15069	1556	11
2722	839	0
4976	4978	0
14450	14084	1
16994	1531	0
6793	95	0
4997	1122	0
2964	403	0
11746	3034	0
10472	10474	2
11852	2385	0
7407	7410	0
4131	66	0
2779	80	0
14549	842	6
17313	17321	1
3509	5164	1
5822	986	0
9073	4722	1
11617	524	0
2894	1104	1
14353	2660	0
11469	5613	9
13159	1341	0
5331	5336	0
14841	5021	0
15784	1036	0
4583	1963	0
11006	3103	0
16309	119	0
8999	961	0
12575	3737	0
6348	5051	3
2253	2254	3
11292	1478	0
17232	17233	0
8757	299	2
2996	2807	0
4187	3590	1
11876	1196	1
16916	4204	1
12922	1380	0
1782	1783	0
10774	2834	0
12680	13614	2
10794	1984	0
9216	4675	3
7955	2004	0
15528	993	0
7778	7780	0
7903	7905	0
6760	6764	0
3657	3660	0
16801	7003	0
16872	10979	0
262	271	1
5009	931	0
2072	4488	1
9227	3941	1
11459	2308	0
11378	11381	0
7320	5018	0
10880	10881	0
12142	12144	3
16826	5236	0
12553	8252	0
7927	872	0
7252	2262	3
7440	7447	1
14253	964	0
18108	1490	1
4323	3244	2
11292	1478	0
1838	1846	2
11622	11623	0
4851	4861	1
6715	1133	0
4587	626	0
11677	832	0
14039	717	0
13556	13557	3
1060	1063	1
7838	7849	1
2964	994	0
2562	7644	1
4057	376	0
8876	2478	3
6870	2202	1
14877	14879	1
4137	124	0
16872	4220	0
9899	4019	0
3557	1572	11
869	874	0
11910	1869	0
3492	5155	1
6934	6937	0
7150	2551	0
15935	589	0
1067	554	0
11861	10787	1
2772	1898	0
8497	135	2
9958	1197	1
6409	575	0
7715	3163	1
2376	2377	0
7603	1019	0
2406	303	0
11498	523	0
16051	16052	0
365	367	0
5911	2614	0
16904	391	0
5569	587	0
2627	347	0
4187	3943	2
13135	6725	1
5347	278	0
11290	932	0
16215	1779	0
5830	1383	10
14776	1411	2
5390	374	0
15747	8480	0
8999	4403	0
493	504	1
8660	2179	2
17077	1926	0
15616	14302	1
7683	917	0
10372	3035	0
11999	5215	0
15785	2204	2
17014	17020	1
3608	3610	0
10302	10303	0
15563	2844	0
2865	299	2
13426	7510	0
13596	3682	0
12130	2850	0
15735	2309	0
10005	3121	0
12017	12019	6
17107	3135	0
3036	3039	0
3123	1761	0
8348	2717	2
7917	7479	0
9927	3442	0
5237	5258	2
4597	916	0
6611	11892	1
6215	6216	0
9858	9860	0
12982	2308	0
15539	538	0
5383	5385	0
10602	3087	0
5069	1433	0
13643	3856	0
3274	1576	11
9259	124	0
2360	2362	0
6811	857	0
4716	4719	2
9318	8723	0
13763	13765	1
7169	1041	0
11971	96	0
8908	691	0
6058	2301	0
16659	605	0
14278	69	0
5737	1764	0
2708	1943	0
5063	5065	6
14739	5485	0
14876	3714	0
10794	1984	0
3868	1275	0
16682	17059	1
12796	3	0
4059	4061	1
11696	299	2
1973	2984	6
14888	4588	0
6249	6250	0
9023	9025	1
17595	15617	1
8768	4765	6
11458	1288	0
6580	4023	0
11113	96	0
14736	546	0
10585	135	2
13593	10869	0
8282	902	0
13324	10800	0
13802	1718	0
10983	701	0
8231	5207	0
4053	4056	0
3918	54	0
10406	10408	2
936	928	0
15955	15956	0
14176	620	0
11519	2611	0
14450	2356	1
11936	11937	0
11618	477	2
12443	12444	0
9987	4275	0
3302	2419	0
16852	16855	6
10006	2663	1
10282	580	0
3739	1273	0
