64853
1450	0	1065
2745	0	224
11309	0	5740
11548	0	1346
15498	0	7109
2108	1	101
14314	0	1483
5217	0	2527
14682	0	6820
3374	0	2126
2026	0	1545
113	1	451
10440	0	3312
2132	0	260
104	1	438
4482	0	3105
361	1	1033
8828	0	1151
1785	1	328
1755	1	413
16720	0	5246
9280	0	235
5656	5	984
2721	1	106
6705	0	1139
11879	0	5988
1504	0	1265
1312	1	68
15351	0	2241
4142	0	3200
2219	1	76
14194	5	1504
4646	0	254
1139	1	1910
12558	0	1289
3282	1	711
4705	1	458
12685	0	1150
2080	1	539
12222	0	3200
7588	0	1737
1299	1	115
983	1	484
4555	0	1991
89	1	348
13846	0	6692
2266	1	525
10456	0	2424
1523	1	780
6899	0	1632
1677	0	2108
6981	12	2165
16299	0	93
972	1	402
3400	0	1582
6929	0	241
2978	1	487
13345	0	1411
2496	0	2926
3601	0	1518
297	1	373
7505	0	4869
3128	1	458
4043	1	415
18152	0	8490
2725	1	538
12037	0	1430
11457	0	5861
2603	0	2849
30	1	76
4098	0	2778
2978	1	565
1651	0	910
3070	0	1803
516	1	976
10314	0	2210
1105	0	1880
1313	1	58
562	1	890
8354	0	2181
3072	1	277
2293	0	1212
3809	0	952
893	1	412
17029	0	3102
5419	0	1210
6800	0	715
12832	0	1949
972	1	402
7982	0	1137
4624	1	2059
1513	1	69
2852	1	592
2795	1	430
8626	0	5094
8448	0	3778
14105	0	6753
13303	4	1912
1606	1	873
5590	0	7534
3308	1	364
352	0	860
4043	1	2397
6893	0	1527
17359	0	8069
2852	1	383
3222	0	1041
2386	0	793
388	1	79
2825	1	664
6527	1	709
6897	0	1605
13286	0	1311
6004	0	1217
11944	0	2848
10165	0	2077
4004	0	972
2279	1	531
2358	0	1357
6813	0	381
3701	1	115
5934	0	1216
424	1	555
561	1	93
515	1	389
2108	1	103
972	1	402
10332	0	718
16092	0	7399
5149	0	629
1300	0	1744
1409	0	2150
7887	0	2968
2468	1	272
1971	1	1403
787	1	74
3921	1	353
1607	0	120
11402	0	2481
7864	0	1473
7559	0	2480
1421	0	1625
1186	1	722
424	1	804
5829	0	1082
2786	0	657
388	1	568
211	1	112
7036	0	1519
