44309
453	1347	37
2000	1347	37
9165	1347	37
1695	1347	37
155	1347	37
1402	1347	37
9617	1347	37
4286	1347	37
6197	1347	37
2664	1347	37
453	1814	37
7434	1814	37
2947	1814	37
155	1814	37
1311	1814	37
3801	1814	37
4559	1814	37
2289	13226	37
453	21	37
287	21	37
1646	21	37
467	21	37
2697	21	37
8384	21	37
2520	21	37
8259	21	37
4560	21	37
4286	21	37
90	21	37
6334	21	37
722	806	37
6524	806	37
1577	806	37
1394	806	37
3365	806	37
10155	806	37
4086	806	37
6943	806	37
5216	806	37
7895	806	37
1702	806	37
3164	806	37
3688	806	37
9612	806	37
3906	806	37
2219	806	37
10630	806	37
4070	806	37
2255	682	37
11634	682	37
5124	682	37
4399	682	37
4575	682	37
7692	682	37
1109	682	37
259	682	37
3434	682	37
123	682	37
44	682	37
287	682	37
9309	682	37
3430	682	37
12962	682	37
2723	682	37
155	682	37
10568	682	37
3749	682	37
5810	682	37
2517	682	37
7107	682	37
3507	682	37
1453	682	37
10005	682	37
2360	682	37
6533	682	37
5826	682	37
8834	682	37
9337	682	37
1116	682	37
3317	682	37
9892	682	37
756	682	37
8483	682	37
7307	682	37
7904	682	37
4146	682	37
1917	682	37
8603	682	37
2075	682	37
2255	1944	37
2188	1944	37
780	1944	37
454	1944	37
3499	1944	37
5457	1944	37
3933	1944	37
3749	1944	37
7098	1944	37
7514	1944	37
2264	1944	37
8754	1944	37
10662	1944	37
1825	1944	37
11668	1944	37
6785	1944	37
122	1944	37
7373	1944	37
4738	1944	37
8911	134	37
8576	134	37
6524	134	37
1577	134	37
1394	134	37
938	134	37
6847	134	37
3672	134	37
4371	134	37
265	134	37
774	134	37
8357	134	37
5133	134	37
8180	134	37
4875	134	37
1858	134	37
4057	134	37
3688	134	37
6395	134	37
13328	134	37
9338	134	37
781	134	37
2122	134	37
7206	134	37
1680	134	37
5764	134	37
5481	1890	37
3235	1890	37
3178	1890	37
3769	1890	37
6585	1890	37
6222	1890	37
5757	1890	37
6180	1890	37
3880	1890	37
3967	1890	37
2598	1890	37
6194	1890	37
12095	791	37
4073	791	37
10755	791	37
8742	791	37
10448	791	37
3416	791	37
13715	791	37
10947	791	37
10371	2057	37
2552	2057	37
7434	701	37
4624	701	37
3059	701	37
4510	701	37
151	701	37
3629	701	37
5661	701	37
5707	701	37
5289	701	37
11440	701	37
1676	701	37
9496	701	37
11749	701	37
4385	701	37
11493	701	37
5735	701	37
12984	701	37
1815	701	37
7327	701	37
3747	701	37
6398	701	37
11944	701	37
1111	1648	37
6894	1648	37
2352	1648	37
1111	1003	37
4645	1003	37
8884	1003	37
5246	1003	37
4841	1003	37
807	1003	37
8443	1003	37
8673	1003	37
8974	1003	37
1875	1003	37
1471	1003	37
1594	1086	37
6192	1086	37
287	1086	37
10633	1086	37
6045	1086	37
337	1086	37
6989	1086	37
7221	1086	37
1594	5171	37
9033	5171	37
155	5171	37
10993	5171	37
1244	5171	37
2282	5171	37
1199	5171	37
3449	2071	37
10500	2071	37
8039	2071	37
7983	2071	37
8306	300	37
2525	273	37
3282	273	37
8764	273	37
5993	273	37
6811	273	37
4839	1749	37
10006	1749	37
14145	1749	37
6727	1749	37
6496	916	37
10732	916	37
4213	916	37
10159	916	37
6496	57	37
9307	57	37
1228	57	37
5118	57	37
4321	57	37
707	57	37
5822	5435	37
4267	5435	37
11910	5435	37
10844	5435	37
6697	323	37
1589	323	37
2581	323	37
4067	323	37
6535	323	37
10370	323	37
3513	612	37
8248	612	37
8389	612	37
342	1600	37
13802	1600	37
10551	1600	37
2797	972	37
6943	972	37
287	972	37
6840	972	37
7895	972	37
3978	972	37
1919	972	37
3380	972	37
12811	972	37
6057	972	37
10333	972	37
10448	972	37
275	972	37
4079	972	37
1949	5994	37
3169	5994	37
208	5994	37
1734	5994	37
4352	5994	37
4342	5994	37
1606	5994	37
6894	1678	37
10056	1678	37
4412	1678	37
3672	1678	37
2525	1678	37
7596	1678	37
1026	1678	37
5729	1678	37
971	1678	37
8368	1678	37
1963	82	37
6528	82	37
92	82	37
7527	82	37
5661	82	37
1718	82	37
1525	82	37
3422	82	37
2652	82	37
1704	775	37
3691	775	37
5487	775	37
37	775	37
1980	775	37
10537	775	37
1505	775	37
908	775	37
8986	775	37
12755	775	37
12640	775	37
4071	775	37
7327	775	37
6934	775	37
8874	1518	37
4528	1518	37
1087	1518	37
10500	1518	37
39	1518	37
7665	1518	37
6344	419	37
6789	419	37
8998	419	37
287	419	37
462	419	37
10405	419	37
4875	419	37
3585	419	37
11528	419	37
6304	419	37
10754	419	37
5529	5092	37
5713	5092	37
5093	5092	37
7875	5092	37
4612	5092	37
4788	5092	37
1111	2299	37
6103	2299	37
6943	2299	37
7791	2299	37
8778	2299	37
3441	2299	37
9903	2299	37
7437	2299	37
660	1189	37
5003	1189	37
5670	1189	37
388	1189	37
3699	1189	37
9615	1189	37
1505	1189	37
4560	1189	37
2951	1189	37
5217	1189	37
10281	1189	37
660	542	37
2000	542	37
3492	542	37
3507	542	37
45	542	37
1116	542	37
7307	542	37
6398	542	37
9718	909	37
5557	909	37
4049	909	37
525	909	37
3868	909	37
3181	909	37
4642	909	37
10055	909	37
8840	909	37
4823	909	37
7205	909	37
8848	909	37
3188	909	37
607	909	37
10209	909	37
640	909	37
11347	909	37
3496	909	37
2585	628	37
13730	628	37
943	8983	37
514	8983	37
7771	8983	37
5991	1006	37
5230	1006	37
1193	1006	37
3961	1006	37
8483	1006	37
7394	3060	37
6085	3060	37
541	3060	37
5216	3060	37
4371	3060	37
1325	3060	37
774	3060	37
1980	3060	37
467	3060	37
4275	3060	37
624	3060	37
2726	3060	37
7868	3060	37
12797	3060	37
6096	3060	37
9224	3060	37
7394	3457	37
3704	3457	37
608	3457	37
155	3457	37
3541	3457	37
1064	3457	37
9224	3457	37
8626	3457	37
7394	1446	37
7394	199	37
4887	199	37
1689	199	37
1951	199	37
467	199	37
3509	199	37
3879	199	37
1854	199	37
3587	1482	37
3103	1482	37
12628	1482	37
8436	9707	37
4367	9707	37
2304	4187	37
595	4187	37
44	4187	37
6119	4187	37
5987	4187	37
10618	4187	37
6242	4187	37
6246	4187	37
8551	4187	37
3024	4187	37
7199	6973	37
4942	6973	37
8557	6973	37
149	2794	37
10339	2794	37
12502	2794	37
6940	2794	37
3565	6020	37
1888	6020	37
5802	6020	37
3769	6020	37
3766	6020	37
7358	6020	37
3149	6020	37
7030	6020	37
3565	556	37
2584	556	37
10578	556	37
1926	6298	37
5738	6298	37
1205	1175	37
5342	1175	37
1690	1175	37
2005	1175	37
3429	1175	37
1689	1175	37
11714	1175	37
12268	1175	37
7705	1175	37
417	1175	37
10216	1175	37
537	1175	37
3944	1175	37
7208	1175	37
1135	1175	37
418	1175	37
1183	1175	37
3887	1175	37
9288	1175	37
7164	1175	37
9289	1175	37
5488	1175	37
6588	1175	37
9169	1175	37
7987	1175	37
727	1175	37
5602	1175	37
12449	1175	37
3294	1452	37
90	1452	37
2088	1452	37
8528	1452	37
4559	1452	37
3089	3578	37
9090	3578	37
2796	740	37
5093	740	37
6621	740	37
10357	740	37
3486	5014	37
1115	2970	37
1566	2970	37
6515	2970	37
3977	2970	37
2402	3502	37
5040	3502	37
7297	3502	37
12611	3502	37
5380	3502	37
3485	2290	37
4912	11930	37
2454	510	37
8579	510	37
4751	510	37
5757	510	37
2646	510	37
55	510	37
6172	510	37
3229	510	37
6302	4313	37
4091	2048	37
5037	10616	37
4885	10616	37
711	10616	37
9527	10616	37
4118	1392	37
2266	1392	37
9527	1392	37
2089	1392	37
4460	5579	37
4936	5579	37
4613	5579	37
1116	5579	37
9453	5579	37
1793	3525	37
3409	429	37
1486	429	37
5230	429	37
9980	429	37
8813	429	37
6119	429	37
3683	429	37
7098	429	37
11205	429	37
7408	429	37
228	429	37
3315	2963	37
6166	2963	37
9454	2963	37
4633	2963	37
3356	1077	37
1359	1077	37
3507	1077	37
8443	1077	37
4850	1077	37
6822	1077	37
4450	1077	37
1875	1077	37
3934	1077	37
11523	1077	37
5166	1077	37
6524	161	37
6696	161	37
7895	161	37
8558	161	37
5083	161	37
3978	161	37
4875	161	37
6632	161	37
18	161	37
9612	161	37
6395	161	37
2219	161	37
781	161	37
9957	161	37
6943	447	37
8544	447	37
8180	447	37
7596	447	37
3616	447	37
8603	447	37
3493	621	37
541	621	37
11491	621	37
8282	621	37
5421	621	37
5670	621	37
4864	621	37
4514	621	37
8424	621	37
3705	621	37
9984	621	37
3218	621	37
12559	621	37
90	621	37
8410	621	37
5989	621	37
9681	621	37
7997	621	37
8336	621	37
6334	621	37
8040	621	37
6289	621	37
7489	621	37
9856	621	37
3581	621	37
7336	621	37
1111	1092	37
3356	1092	37
4645	1092	37
7661	423	37
3380	423	37
1361	276	37
774	276	37
5083	276	37
9767	276	37
704	276	37
4624	463	37
287	463	37
3550	463	37
5707	463	37
4446	463	37
2249	463	37
115	463	37
10898	463	37
2184	463	37
2296	463	37
3570	2991	37
8613	2991	37
6681	2991	37
2797	2991	37
4371	2991	37
1218	2991	37
1676	2991	37
6521	2991	37
10234	2991	37
851	234	37
1623	234	37
9444	234	37
10504	234	37
5757	234	37
3317	234	37
3469	234	37
851	6827	37
564	6827	37
2454	6827	37
5005	6827	37
6072	3065	37
5138	3065	37
6994	3065	37
11421	3065	37
7364	3065	37
3836	3065	37
6545	3065	37
4851	2004	37
511	2004	37
5051	2004	37
4089	2004	37
1390	2004	37
4318	2004	37
1319	2004	37
5953	2004	37
2024	2004	37
3369	2004	37
4100	2004	37
4405	2004	37
6491	2004	37
6995	2004	37
1984	2004	37
3091	2004	37
5998	2004	37
9118	2004	37
6448	2004	37
564	5212	37
9356	5212	37
4304	5212	37
7988	5212	37
4613	5212	37
10185	5212	37
3469	5212	37
564	3393	37
8576	3393	37
5515	3393	37
4133	3393	37
1551	3393	37
6520	3393	37
8159	3393	37
693	3393	37
8180	3393	37
2206	3078	37
5350	1309	37
5987	1309	37
4520	1309	37
6054	1309	37
