8641
3136	4357	588
575	4357	588
3001	3916	588
5804	3916	588
670	3916	588
12666	7227	588
5479	7227	588
6855	7227	588
1862	12582	588
8726	12582	588
1691	7325	588
1707	13856	588
4267	11752	588
9631	14049	588
8126	14049	588
3136	403	43
3956	403	43
7654	403	43
7631	403	43
8863	403	43
13932	403	43
4820	403	43
13561	403	43
3150	403	43
10369	403	43
7590	403	43
2916	403	43
10734	403	43
3768	403	43
11379	403	43
9323	403	43
1845	403	43
5455	403	43
1929	403	43
7071	403	43
8361	403	43
10183	403	43
2398	403	43
3937	403	43
12455	403	43
3381	403	43
648	403	43
4133	403	43
3065	403	43
4727	403	43
4113	403	43
8318	403	43
5991	403	43
10587	403	43
7816	403	43
2804	403	43
1913	403	43
2231	403	43
9356	403	43
7273	403	43
3346	403	43
608	403	43
3624	403	43
12019	403	43
1745	403	43
9322	403	43
1779	403	43
10194	403	43
6490	403	43
184	403	43
7199	403	43
6389	403	43
3467	403	43
6314	403	43
12437	403	43
442	403	43
11243	403	43
92	403	43
8823	403	43
4661	403	43
7697	403	43
7026	403	43
12069	403	43
5018	403	43
3740	403	43
9086	403	43
10237	403	43
14075	403	43
1915	403	43
1989	403	43
1484	403	43
11050	403	43
3486	403	43
9993	403	43
3056	403	43
13845	403	43
2183	403	43
462	403	43
10215	403	43
4928	403	43
11894	403	43
1236	403	43
1838	403	43
24	403	43
5479	403	43
4583	403	43
4141	403	43
9978	403	43
4946	403	43
400	403	43
2139	403	43
6931	403	43
6507	403	43
11106	403	43
5975	403	43
1168	403	43
876	403	43
10600	403	43
1572	403	43
5513	403	43
9850	403	43
6691	403	43
7027	403	43
4466	403	43
1282	403	43
3728	403	43
5841	403	43
13769	403	43
2721	403	43
4603	403	43
5218	403	43
8123	403	43
4861	403	43
4088	403	43
12351	403	43
4636	403	43
5025	403	43
5810	403	43
7459	403	43
10460	403	43
5880	403	43
1718	403	43
10690	403	43
3531	403	43
1557	403	43
11724	403	43
8057	403	43
6585	403	43
6483	403	43
3254	403	43
3776	403	43
10280	403	43
5816	403	43
4809	403	43
3295	403	43
3772	403	43
7491	403	43
4100	403	43
8347	403	43
4539	403	43
12878	403	43
4671	403	43
3112	403	43
13406	403	43
7839	403	43
767	403	43
8693	403	43
111	403	43
12874	403	43
11681	403	43
3994	403	43
3668	403	43
8332	403	43
9799	403	43
6224	403	43
4473	403	43
1593	403	43
4797	403	43
3238	403	43
10865	403	43
7313	403	43
3340	403	43
1959	403	43
4250	403	43
109	403	43
5520	403	43
7956	403	43
4762	403	43
3322	403	43
8116	403	43
4241	403	43
2805	403	43
4064	403	43
4942	403	43
5720	403	43
5309	403	43
5134	403	43
5193	403	43
911	403	43
5869	403	43
689	403	43
1116	403	43
3823	403	43
10053	403	43
2498	403	43
5852	403	43
2266	403	43
4602	403	43
13786	403	43
6702	403	43
5048	403	43
1809	403	43
12094	403	43
6130	403	43
8266	403	43
4193	403	43
5778	403	43
7059	403	43
2014	403	43
7854	403	43
11265	403	43
3475	403	43
2945	403	43
4288	403	43
6110	403	43
5061	403	43
7348	403	43
7611	403	43
10637	403	43
5913	403	43
3739	403	43
5327	403	43
7390	403	43
9644	403	43
9171	403	43
6613	403	43
8204	403	43
8157	403	43
304	403	43
2513	403	43
9772	403	43
1632	403	43
2120	403	43
3874	403	43
9508	403	43
9967	403	43
4967	403	43
9334	403	43
1030	403	43
9453	403	43
9544	403	43
6907	403	43
10173	403	43
8775	403	43
5697	403	43
6805	403	43
1443	403	43
3372	403	43
13525	403	43
8910	403	43
